,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
12611,60,22,60,22,60,22,60,22,60,22,60,22,60,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12612,659,24,25,631,97,4,78,1344,7,12,4,25,551,12,248,4881,12,13,819,12,3,483,149,25,156,45,1,12,636,1,12,4,26,6,16,5,2160,25,371,2,89,422,6,348,21,11,1332,214,12,1910,0.0
12613,280,22,116,69,181,14,2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12614,15,3,2077,3893,679,1572,791,447,4,1152,68,7,3,202,1343,5380,7,38,81,344,77,95,2724,27,139,161,20,11,1501,14,6,56,1743,23,120,1068,216,5,258,593,0,0,0,0,0,0,0,0,0,0,0.0
12615,762,128,75,334,66,115,47,136,45,516,156,19,337,4,11,5664,32,78,5,119,51,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12616,17,18,5,4078,21,128,374,209,134,4221,7,228,58,19,8,5318,4,128,1788,6,38,7,3,142,205,244,61,33,145,71,9,26,117,18,27,12,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12617,1529,3,110,7,208,219,2,850,322,49,63,5,3199,346,310,3169,1,974,42,781,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12618,57,30,115,165,1,122,1,2804,149,29,6,135,115,1,1650,14,64,328,41,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12619,159,6,75,65,52,48,397,330,17642,276,560,26,287,485,17643,4,95,1,5170,79,21,68,186,44,31,65,15,260,26,6,24,276,2382,106,48,17644,46,38,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12620,54,51,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12621,1321,2,227,25,164,9,3,3071,4,40,49,284,173,61,68,48,99,20,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12622,191,191,191,191,17,23,2040,94,157,2,102,5,146,270,743,2,16,1,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12623,2,140,40,652,27,8,3773,568,126,36,24,199,12,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12624,775,650,4411,53,17,19,181,15,5,12041,902,7,81,91,12042,502,3341,2412,15,12,13,485,54,144,17,51,7,13,6,58,2908,4,100,32,2021,45,21,39,18,87,593,46,38,0,0,0,0,0,0,0,0.0
12625,1,191,2,438,46,2,121,5,28,190,46,4,93,158,46,4,2,86,144,3,68,46,2,445,66,120,2,35,1373,8,243,4,215,4,2,438,1394,4,2,133,58,7385,21,2,31,8,211,1,286,909,1.0
12626,8,33,95,1,110,36,1718,1384,2247,2090,691,2091,1741,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12627,6,267,5,1502,3,262,1549,48,11,101,92,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12628,2,25,1038,15,5,7232,520,4,5,3993,1238,9,2367,7233,25,15,49,2329,51,883,2,16,422,69,3091,993,2117,90,170,2,16,2,11665,1,58,8,306,3609,26,2,22,9,7233,25,65,2,35,71,8,388,0.0
12629,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12630,123,153,1,12,179,14,3,343,94,2,100,63,347,17,54,51,91,5,192,4,14,2,24,112,5,192,10,72,2,75,121,5,192,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12631,1622,27,1670,31,960,132,290,21,39,1576,3910,1345,155,127,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12632,403,3,547,27,3,1275,45,7,998,1710,15080,15081,2626,28,46,5,241,1056,9,4712,3283,3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12633,2,37,35,25,359,59,20,32,47,88,136,45,4,16,1,206,437,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12634,78,3,7667,260,160,14,6,65,95,5,28,689,178,9,329,743,3,5724,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12635,686,128,22,36,9,549,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12636,53,2,35,1140,45,3,586,35,8138,17197,2,954,3,544,179,44,29,17198,4925,4,28,5460,38,514,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12637,6,355,141,59,12,4,18,3677,12,232,12,194,403,14,1911,2,346,231,57,19,700,82,8,399,1,11,14368,82,160,14369,2,31,63,2,16,4,63,2,154,4,26,6,24,32,13,129,18,8,586,2424,0.0
12638,376,1,11,132,131,23,2,5011,334,66,114,100,25,65,14,73,768,1,29,114,57,351,143,114,102,23,183,47,220,114,30,5,753,9,98,33,372,529,4,668,2891,15,54,228,114,135,20,736,11,295,0.0
12639,24,58,94,115,47,298,5,200,1,11,6027,1552,1529,47,67,923,24,16,76,1,11,6,56,31,6,21,589,3,186,2,24,16,1,425,59,26,6,64,195,12,42,18,17,18,146,491,23,58,84,13,0.0
12640,154,43,1,80,4,75,136,45,4089,10,41,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12641,264,80,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12642,52,6444,31,6,468,9,91,1656,9,207,9592,4,722,67,24,16,1,11,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12643,19,3,7993,27,20,78,59,39,1883,50,1812,1141,84,200,2033,4,50,184,16,1,11,9,5871,228,556,7994,1976,83,2118,420,19,2257,23,8,601,1,3280,10,30,6,147,20,279,42,25,53,6,43,19,824,0.0
12644,1039,1155,1387,1842,7,71,1387,1802,7,33,470,501,752,1208,501,3547,4157,252,244,970,21,18,1,3,203,2288,288,393,9586,1616,15,14,17,758,15,52,39,145,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12645,212,2,43,19,13485,4,99,13486,79,105,68,7,3,202,2322,5785,4,2,135,23,564,14,50,121,5,200,79,249,2,152,58,5,13487,114,38,1375,25,13488,14,3835,1268,24,889,114,21,2,135,23,3181,411,0.0
12646,3,1301,186,16276,30,204,1590,1,29,98,1694,51,72,34,64,25,11,12,2695,4,4848,59,66,3348,2034,54,16277,30,596,4368,5504,271,37,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12647,20,95,14,2642,16585,7,1849,16586,1827,7,3,16587,2583,685,30,72,7,96,43,1,3,5922,14,188,76,1484,150,50,8442,16588,99,117,517,21,16589,48,11,37,67,277,1724,2139,0,0,0,0,0,0,0,0,0.0
12648,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12649,517,478,5,1040,2893,15,87,2044,5670,607,43,1,5,12645,43,6195,43,1,5,1890,2035,58,200,215,2691,72,2,65,73,18,138,208,104,623,66,1,1415,163,1619,9,654,7,47,527,10,14,13,2,7547,80,0.0
12650,15,38,6,2735,14,30,2171,19,287,15,3,703,46,3,1884,251,20,4,136,45,1395,1736,95,103,87,779,15,2103,4,39,181,20,318,48,75,631,15,26,287,153,20,47,64,11,866,13,252,3,2810,0,0.0
12651,348,2,55,43,79,21,128,43,79,556,19,8,14743,4,229,59,52,487,599,3,14744,3347,14745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12652,1223,77,1881,137,6,23,253,8,494,11,19,57,355,59,548,2,11,85,1,2263,2102,8,976,4,596,5,1465,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12653,591,105,5,470,297,1813,5521,645,61,68,10,19032,39,380,105,57,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12654,2,409,147,688,9,3,1542,72,2,24,16,1,1259,194,15,218,252,61,225,675,18,138,22,61,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12655,567,5,881,1,41,149,462,13,223,6,100,66,821,32,1,1565,3832,13,4,66,6,242,13,48,987,1,5,54,2244,7,6,9,3,517,1031,4698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12656,2,16,1,146,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12657,50,503,23,23,23,118,17,23,690,7,96,347,2,65,225,71,83,211,33,4,225,401,23,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12658,3209,7274,614,10,204,828,394,5,71,698,2,64,1929,9,5,6346,21,2602,5,42,3326,394,193,10,951,18,145,13,63,5,981,67,7275,4219,67,30,207,46,98,803,2216,841,2169,4,7276,18,19,3,1982,1323,0.0
12659,1004,45,5,2573,44,112,1,229,59,28,290,5,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12660,18,38,905,73,2338,82,967,2128,2278,2979,3052,5,7984,69,200,14182,4200,2562,153,225,18,85,1,164,19,2382,945,222,18,223,10,936,39,1029,7,81,1,151,19,175,643,2979,3052,236,12,0,0,0,0,0,0.0
12661,626,4,52,31,44,31,53,44,58,171,12,16958,19,5,3109,42,824,317,626,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12662,56,6,11,8,738,2625,321,198,36,77,25,105,1005,82,74,2422,4,159,74,19087,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12663,908,561,341,2,109,2,73,37,9,1146,583,70,463,554,74,89,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12664,6,29,61,509,66,120,2,89,6,101,27,6,18,653,7,8,1478,2,48,75,495,6,2,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12665,722,351,1670,70,132,290,30,3,335,624,1,1149,1788,62,5,28,5898,39,5,15711,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12666,44,30,38,510,116,4,22,116,8,1605,129,3,2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12667,138,276,1679,6542,19,362,1199,42,1920,2,65,47,301,1,65,9839,9,1891,21,63,2,55,178,14,470,1125,69,36,19,17,138,6543,38,391,9840,19,8,575,2369,23,47,56,984,45,43,2193,0,0,0,0,0.0
12668,652,125,492,19,14,436,44,55,740,293,28,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12669,1482,18,88,1714,120,203,63,6,2,86,228,62,2281,240,14,2,55,11,1997,90,1,42,1669,1,1726,2,29,1714,1669,1,5,520,317,262,953,14,2,227,43,1,577,175,137,14,18528,6477,4,1172,2219,5497,0.0
12670,39,304,39,304,154,147,197,3354,15,220,228,1428,6,100,899,274,19,12,569,55,6,99,17,57,15,6,464,393,43,3564,3564,374,30,6,85,1,374,393,43,505,167,3,1362,200,388,381,99,3,211,4178,0.0
12671,2,24,16,1,2352,4752,1202,57,833,23,194,25,1315,42,884,12,2,48,25,11,46,8,6007,1816,1862,15827,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12672,634,127,28,44,356,191,97,303,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12673,12,2481,19,8,325,351,139,712,159,2481,19,12,249,2,29,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12674,20,615,7453,2,88,2946,12334,7,498,55,283,1,349,13,158,2,230,160,95,5,272,319,128,99,6,9,3,4558,43,551,12,19,38,419,2775,12335,7453,2395,3850,0,0,0,0,0,0,0,0,0,0,0,0.0
12675,2,887,312,3345,19,13969,35,23,4344,14,13,564,12,2,525,251,312,2,16,115,1248,13970,347,2,16,115,13971,41,7926,1019,2,16,123,1,11,23,948,14,34,127,13972,120,0,0,0,0,0,0,0,0,1.0
12676,252,823,823,94,31,6,86,44,16,1,99,76,22,19,41,40,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12677,2,107,11142,172,119,9,654,7,8,111,537,4,3,3758,1356,1036,1199,4,78,5,210,46,41,33,29,6,314,223,1,2521,3,826,6,16,2,1287,6,502,31,6,0,0,0,0,0,0,0,0,0,0,0.0
12678,125,2,193,8,584,42,786,8,584,42,2718,8,324,42,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12679,19,173,3,119,2,860,1770,17,4404,51,104,386,106,15,12,1,79,15,2,64,382,22,18283,342,191,610,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12680,6397,20,10,3,1176,838,51,1958,59,9,3,2204,4,17645,13,63,220,1176,27,6541,4,38,40,12,36,2956,26,34,31,13,720,63,9,3,1915,42,46,335,493,1,13,739,22,17646,17647,5926,17648,1915,17649,0,0.0
12681,2,109,2,109,2,73,37,4,52,323,64,14,11,1,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12682,2,60,99,28,594,158,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12683,163,2,656,14,6,24,522,33,21,2,86,273,10,87,497,62,15,176,1190,168,280,102,76,109,34,73,37,105,1498,9,5,773,8940,929,27,61,466,1658,271,120,7,5,33,129,8,3418,0,0,0,0,0.0
12684,2,230,14,444,62,131,17028,50,566,1,29,1141,240,27,14,347,106,487,50,35,85,1,164,1364,91,8531,131,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12685,126,57,2,199,1,58,1125,7,8,4584,228,23,2,178,8,5671,249,2,48,18,412,15,440,42,228,46,5,81,1001,1772,15,76,7549,12646,6856,5671,14,2,56,12647,42,231,9,5,3183,4,1288,323,120,677,0.0
12686,1285,23,6,178,5,311,963,15,28,689,12215,1096,13,48,11,231,1,130,323,4,44,56,88,1582,176,12216,1733,1513,3,384,14,78,98,111,33,31,13,15,3,291,0,0,0,0,0,0,0,0,0,0,0.0
12687,25,60,80,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12688,75,58,1,1991,205,47,136,45,27,469,9945,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12689,26,2,602,6,73,85,1,89,12,2,64,164,646,1,11,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12690,5315,8,28,239,27,5,19169,3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12691,17,118,7,71,91,88,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12692,343,39,8117,14793,10,72,7,47,32,6,67,55,266,326,116,77,35,85,1,164,1023,74,3724,574,17,513,260,77,346,90,1,31,13,19,74,111,52,26,77,3253,3275,4,50,157,14,140,29,103,38,207,0.0
12693,6821,2660,3,6821,2660,1015,10551,10,87,713,3199,4,212,133,24,60,834,3,357,14,225,5,994,3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12694,17,854,80,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12695,44,38,349,5,1613,9,1180,176,67,29,322,5,529,68,1,28,42,176,67,30,807,27,169,7,28,6,30,18,116,230,10,5,1165,148,10,966,274,42,43,1,0,0,0,0,0,0,0,0,0,0,0.0
12696,252,8,173,2,25,60,40,49,1069,14,110,351,5,329,14,1036,46,3763,1837,4,95,204,275,2284,762,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12697,2,88,55,283,1,43,19,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12698,28,594,9242,9243,4,763,9244,4,9245,9246,1669,30,4,2,60,231,8,270,1320,3,1659,123,541,226,12,5,452,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12699,1431,4720,30,1009,263,126,36,4,2,16,1,22,25,32,3,392,4720,2,152,58,2432,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12700,134,169,30,27,38,176,6034,82,3,18395,14,5146,179,9,3,969,7,2948,18396,4162,18397,7,5264,63,738,763,1,2701,2101,44,631,18398,27,134,18399,9,18400,4111,9,7245,20,8703,576,0,0,0,0,0,0,0,0.0
12701,23,31,12,5,1747,1428,6,99,3,395,7,7424,19,3,1945,154,148,76,62,34,563,29,1,1124,34,112,1,79,50,153,4471,5,12243,150,390,9,3,2988,72,44,38,340,209,131,120,15,106,0,0,0,0.0
12702,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12703,117,54,51,91,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12704,2,107,23,118,7,71,9,5,4347,1549,6885,4080,1457,500,144,287,25,10725,1,5274,6886,3097,156,19,47,136,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12705,52,467,7,7457,146,201,31,6,525,11,1,798,5,28,190,18,330,21,1260,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12706,3,200,337,2344,5362,214,12,16,1,146,22,195,20,14185,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12707,17,118,7,71,8,1330,9,3,392,2,32,1,79,15,3,490,4,3,517,17748,19,181,14,487,5,235,81,370,10,36,640,12,12,2265,13,10,12,415,2609,3385,0,0,0,0,0,0,0,0,0,0,1.0
12708,3816,198,3,5478,7,8,11708,4498,718,62,20,10,90,1,11,4499,26,2,55,1319,62,5,6698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12709,1655,6628,9,6629,29,2410,5,3220,19,3,112,15,92,6630,258,307,2619,3621,6631,95,5,28,689,1054,9,6632,6633,6634,6635,26,6,42,5,325,621,132,290,42,112,6636,1,659,42,0,0,0,0,0,0,0,0.0
12710,61,14386,15,3,224,186,17,5,448,7,5,14387,17,528,39,38,45,1,3,14388,124,445,414,323,238,188,6414,4,14389,1,197,275,14390,14391,90,21,9,3,110,34,14392,42,43,3501,70,2,109,34,73,37,0.0
12711,88,29,61,2359,59,28,42,3,697,773,559,7,4208,14,56,9796,41,169,4,102,6,558,230,15,23,183,47,39,38,59,3185,3,303,2311,2393,1916,308,39,5,3577,1909,1,5,2489,586,0,0,0,0,0,0.0
12712,21,2,29,1,283,74,158,179,15,228,158,56,2,25,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12713,573,1,25,286,238,4,80,9,20,375,4,599,13,35,89,8,19141,35,23,118,17,147,19,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12714,134,683,6347,825,10,25,664,240,69,1595,21,213,44,29,5,532,15,6,26,572,1488,37,208,9,3,9429,3508,3509,92,137,330,93,6,227,11,5,9430,278,44,121,1,31,13,0,0,0,0,0,0,0,0.0
12715,407,1181,496,2966,468,12,3,8461,28,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12716,149,2,406,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12717,128,231,6,19,8,28,239,39,147,5,1600,283,271,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12718,17,57,72,7,13,2,35,85,1,164,198,41,2011,768,2,3172,1298,30,6,36,1332,82,5,1211,7,2079,3475,1351,8113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12719,50,7758,83,3811,4,4086,45,1977,1,3,1200,6701,252,24,6,1423,155,468,45,8,638,50,5015,4,93,13348,158,17,18,528,7,6,261,347,2,109,6,73,37,0,0,0,0,0,0,0,0,0,0,0,0.0
12720,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12721,295,23,287,1829,10,37,3,1085,10,12942,876,435,758,368,70,5301,6637,10,46,3478,12943,803,30,1320,3,1951,1622,714,54,51,137,155,3,847,10,2676,70,596,2222,52,262,968,7635,0,0,0,0,0,0,0,0.0
12722,10,37,11,5,1390,7352,42,5,3312,17798,4959,949,4318,42,5,8627,17799,42,5,17800,42,68,7,176,17801,47,67,122,17802,38,3,81,26,6,32,181,6,54,32,14,141,27,38,3,928,6,56,17803,17804,17805,0.0
12723,16,1,5065,5,9913,16,13,1,11,9914,9915,44,56,31,183,9916,2404,4,5066,10,18,3,3197,57,478,312,7,3,200,3597,6563,69,9917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12724,2,55,43,19,69,14086,131,302,59,3,327,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12725,172,119,9,14,81,135,171,69,25,207,933,14,2,55,3278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12726,2,24,29,5,329,9,20,243,114,197,12905,12,2,24,16,1,11,57,26,2,140,13,367,12,5,235,81,1,298,8,329,9,20,243,4,36,372,1656,223,108,45,2,24,16,1,100,20,142,0,0,0.0
12727,23,52,246,20,267,94,10,7250,37,13375,6,2776,13376,36,2,434,80,104,354,114,13377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12728,20,37,281,66,34,11,131,38,220,4,141,32,5343,25,188,13,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12729,1335,1127,383,1127,24,226,5,195,61,92,123,25,314,1,40,17,654,7,12,619,556,50,10,313,36,2,109,2,35,365,146,149,4,139,2,125,11,220,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12730,2,25,954,66,1,2384,323,4834,9684,69,20,259,385,36,2,56,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12731,8,537,100,669,702,646,17,138,80,104,53,2,58,238,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12732,5,6834,10591,1972,15,305,1639,67,73,1575,1,11,1184,21,30,36,10592,9,3,3632,7,305,6675,67,73,774,37,19,5,4176,249,3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12733,1600,1762,4,545,115,1861,896,5,192,1523,1,229,12,32,606,17,2,24,16,6,17,12518,4,2,60,43,238,21,6,84,57,4134,12,19,8,32,154,665,25,161,12,11,36,2,113,135,664,297,32,354,0.0
12734,119,2,60,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
